privateID,repositoryName,usageType,exemptionText,timestamp
github_863128153,cdc-edso-cop-oct-demo,exemptByAgencySystem,"AI Suggestion: The repository uses CDC internal tools and infrastructure (e.g., `dev-aws-edso-runner`, CDC ImageHub) and is designed to run best within the CDC's environment.  The README explicitly states that the CI/CD pipelines utilize self-hosted runners inside the CDC boundary.  This suggests significant reconfiguration would be needed for external use.",2025-06-07T21:48:04.532751+00:00
github_829232849,corvd-classifiers,exemptNonCode,"Non-code repository (languages: [Dockerfile, Shell])",2025-06-07T21:48:04.550809+00:00
github_801054570,llama3-ollama-chainlit-rag-demo-app,exemptByCIO,"Code is experimental/demo/exploratory and do not qualify as 'custom-developed code' under the Share IT Act. (AI Reason: The README explicitly labels the repository as a ""Demo App"" and references a blog post detailing its implementation.  The instructions focus on running a demonstration application rather than building a production-ready system.)",2025-06-07T21:48:04.570647+00:00
github_971594918,nccdphp-dph-places-dph-places-ecpaas,exemptNonCode,Non-code repository (languages: [Shell]),2025-06-07T21:48:04.590294+00:00
github_623176853,EDAV-DOSE-DMI,exemptNonCode,Non-code repository (languages: [None detected]),2025-06-07T21:48:04.611048+00:00
github_833830877,cfa-testing-viz,exemptByCIO,"Code is experimental/demo/exploratory and do not qualify as 'custom-developed code' under the Share IT Act. (AI Reason: The README explicitly labels the application as ""experimental"" and describes it as modeling strategies for deployment of infectious disease diagnostics.  The core purpose is to explore the impact of different deployment strategies.)",2025-06-07T21:48:04.631160+00:00
github_783860004,mpox-household-modeling,exemptByCIO,"Code is experimental/demo/exploratory and do not qualify as 'custom-developed code' under the Share IT Act. (AI Reason: The README describes the repository as implementing a ""percolation model of mpox transmission,"" strongly suggesting an experimental or exploratory approach to modeling infectious disease spread.)",2025-06-07T21:48:04.649570+00:00
github_827947469,cfa-dsss-dd-client-python,exemptNonCode,Non-code repository (languages: [None detected]),2025-06-07T21:48:04.673567+00:00
github_633478284,cfa-forecast-timeseries,exemptNonCode,Non-code repository (languages: [None detected]),2025-06-07T21:48:04.693904+00:00
github_996196107,nccdphp-dph-adhap-master,exemptNonCode,Non-code repository (languages: [HTML]),2025-06-07T21:48:04.714037+00:00
github_951701496,niosh-ecp-linuxadmins-ansible,exemptNonCode,Non-code repository (languages: [Shell]),2025-06-07T21:48:04.732479+00:00
github_447371820,dsu_wps_modeling,exemptByCIO,"Code is experimental/demo/exploratory and do not qualify as 'custom-developed code' under the Share IT Act. (AI Reason: The README describes the project as ""combining publicly available data to model future data,"" strongly suggesting an exploratory or analytical purpose rather than a production-ready application.)",2025-06-07T21:48:04.751948+00:00
github_807317609,edso-onboarding,exemptNonCode,Non-code repository (languages: [None detected]),2025-06-07T21:48:04.771700+00:00
github_549762618,NCHHSTP-IO-Server-SSL,exemptNonCode,"Non-code repository (languages: [PowerShell, Batchfile])",2025-06-07T21:48:04.796120+00:00
github_962175076,epht-metrics,exemptByAgencySystem,AI Suggestion: The repository contains a Java backend API for an internal application used to visualize usage of dashboards and applications within the CDC's Tracking system.  The README explicitly states it's an internal application.,2025-06-07T21:48:04.816459+00:00
github_382142424,NCIPC-WISQARS-CGI-Broker,exemptNonCode,Non-code repository (languages: [None detected]),2025-06-07T21:48:04.834158+00:00
github_690282210,NCBDDD-EHDI,exemptNonCode,Non-code repository (languages: [None detected]),2025-06-07T21:48:04.853050+00:00
github_476019886,davt_ezdx_foodnet,exemptByCIO,"Code is experimental/demo/exploratory and do not qualify as 'custom-developed code' under the Share IT Act. (AI Reason: The README explicitly states ""Governance status: Under design / Experimental"".)",2025-06-07T21:48:04.872029+00:00
github_475001433,cdc-coe-github-template,exemptNonCode,Non-code repository (languages: [None detected]),2025-06-07T21:48:04.892104+00:00
github_855987816,displacement-model,exemptByCIO,"Code is experimental/demo/exploratory and do not qualify as 'custom-developed code' under the Share IT Act. (AI Reason: The README explicitly states that this repository is dedicated to modeling work aiming to analyze the effects of involuntary displacement on disease spread.  The phrase ""work in progress"" further reinforces its exploratory nature.)",2025-06-07T21:48:04.911932+00:00
github_971563497,nccdphp-ddt-dprpportal-geocode-org-classloc-py,exemptByCIO,"Code is experimental/demo/exploratory and do not qualify as 'custom-developed code' under the Share IT Act. (AI Reason: The README explicitly states that this repo contains ""POC python code"" (Proof of Concept).)",2025-06-07T21:48:04.931529+00:00
github_987104066,nccdphp-od-cicd-templates,exemptNonCode,Non-code repository (languages: [None detected]),2025-06-07T21:48:04.952451+00:00
github_926782321,EDAV-RBECR-NCIRD-CORVD,exemptNonCode,Non-code repository (languages: [None detected]),2025-06-07T21:48:04.973064+00:00
github_935807760,CFA-Common-ADF-Dev-factory,exemptNonCode,Non-code repository (languages: [None detected]),2025-06-07T21:48:04.993476+00:00
github_840406251,cdc-work,exemptByCIO,"Code is experimental/demo/exploratory and do not qualify as 'custom-developed code' under the Share IT Act. (AI Reason: The README describes the repository as ""adhoc CDC work not related to a specific project yet,"" indicating an exploratory or experimental nature.)",2025-06-07T21:48:05.011709+00:00
github_521373647,PFAS_EPA_ATSDR_IAA,exemptByLaw,"AI Suggestion: The repository processes and analyzes environmental samples, and the README mentions the inclusion of PII in `01a_iaa_questionnaire_import.R` which imports questionnaire data including PII.  Further, the `20_epi_info_data_result_letters.R` script combines data for result letters, implying the inclusion of personally identifiable information.",2025-06-07T21:48:05.032729+00:00
github_313436182,legionellaDBD,exemptByCIO,"Code is experimental/demo/exploratory and do not qualify as 'custom-developed code' under the Share IT Act. (AI Reason: The README shows a directory structure with multiple folders named ""Experiment_ST222"", ""Experiment_SpeciesID"", etc., strongly suggesting the repository's primary purpose is to house several experimental projects related to *Legionella*.)",2025-06-07T21:48:05.053740+00:00
github_875963622,cdc-iis-izgateway-vaccinationrecords-sapi,exemptNonCode,Non-code repository (languages: [None detected]),2025-06-07T21:48:05.074823+00:00
github_917760095,cfa-prep-nsfg-data,exemptNonCode,Non-code repository (languages: [None detected]),2025-06-07T21:48:05.091887+00:00
github_951701487,niosh-ecp-adw-techops-virtual-volumes,exemptNonCode,"Non-code repository (languages: [PowerShell, Shell])",2025-06-07T21:48:05.112054+00:00
github_906330910,oamd-bio-utils,exemptNonCode,Non-code repository (languages: [None detected]),2025-06-07T21:48:05.132621+00:00
github_791158252,cfa-simulation-skills-development,exemptByCIO,"Code is experimental/demo/exploratory and do not qualify as 'custom-developed code' under the Share IT Act. (AI Reason: The README explicitly states that this repository is ""in a bit of flux"" and is intended as learning material for infectious disease simulation methods.  It further describes the current state as only an outline, not yet incorporating planned Gillespie methods.  This strongly suggests an exploratory and/or tutorial purpose.)",2025-06-07T21:48:05.151906+00:00
github_555018874,EDAVDBDemo,exemptByCIO,"Code is experimental/demo/exploratory and do not qualify as 'custom-developed code' under the Share IT Act. (AI Reason: The README title and description explicitly label this as a ""Demo"" for EDAV Databricks.)",2025-06-07T21:48:05.171874+00:00
github_636026369,cdc-tfsec,exemptNonCode,Non-code repository (languages: [None detected]),2025-06-07T21:48:05.192472+00:00
github_464614122,edav-dev-adf-demo,exemptNonCode,Non-code repository (languages: [None detected]),2025-06-07T21:48:05.212532+00:00
github_987071407,nccdphp-ddt-mondac-backend,exemptByCIO,"Code is experimental/demo/exploratory and do not qualify as 'custom-developed code' under the Share IT Act. (AI Reason: The README describes this as a ""microsimulation project aims to study the effects of food replacements on patients with type-2 diabetes,"" clearly indicating an experimental or research purpose.)",2025-06-07T21:48:05.234720+00:00
github_447724091,xlr-cs-pipeline-adf,exemptNonCode,Non-code repository (languages: [None detected]),2025-06-07T21:48:05.252923+00:00
github_921896752,oamd-bio-tb-main-surveillance,exemptByLaw,"AI Suggestion: The repository processes sequencing data for tuberculosis surveillance, which may contain protected health information (PHI) subject to HIPAA regulations.  The README mentions QC checks and data aggregation, implying the handling of individual patient data.",2025-06-07T21:48:05.270465+00:00
github_983920359,cfa-cmei-sja-intro-to-ixa,exemptByCIO,"Code is experimental/demo/exploratory and do not qualify as 'custom-developed code' under the Share IT Act. (AI Reason: The README explicitly states that this repository is ""to learn Rust and experiment with the Ixa framework"".)",2025-06-07T21:48:05.294951+00:00
github_951701550,niosh-ecp-odit-test_runner,exemptNonCode,Non-code repository (languages: [None detected]),2025-06-07T21:48:05.314904+00:00
github_984811338,edav-data-connections,exemptNonCode,Non-code repository (languages: [None detected]),2025-06-07T21:48:05.333854+00:00
github_931156781,ocio-onceler-action,exemptByAgencySystem,"AI Suggestion: The repository is tightly integrated with CDC internal systems (Onceler, internal email), and the default SMTP server configuration requires access from within the CDC network.  The README explicitly states that the GitHub runner needs to be within the CDC network, indicating it's not designed for external use.",2025-06-07T21:48:05.357601+00:00
github_978792312,grasp-template,exemptNonCode,Non-code repository (languages: [None detected]),2025-06-07T21:48:05.375572+00:00
github_948110844,cfa-ah20-simpleflow,exemptByCIO,"Code is experimental/demo/exploratory and do not qualify as 'custom-developed code' under the Share IT Act. (AI Reason: The README explicitly labels the project as a ""proof-of-concept dataflow execution library"" and mentions that the implementation is ""sloppy, rushed, under-abstracted, and might have lurking bugs"".  The author also states it ""probably serves primarily as a temporary placeholder"".)",2025-06-07T21:48:05.396453+00:00
github_583351415,vino-analysis,exemptByCIO,"Code is experimental/demo/exploratory and do not qualify as 'custom-developed code' under the Share IT Act. (AI Reason: The README describes the repository as a ""demo"" for MLOps red white wine quality analysis.)",2025-06-07T21:48:05.414619+00:00
github_549944112,edav-rack,exemptNonCode,Non-code repository (languages: [None detected]),2025-06-07T21:48:05.435281+00:00
github_800201260,mira-cli-og,exemptNonCode,Non-code repository (languages: [None detected]),2025-06-07T21:48:05.455412+00:00
github_354114593,case_suppression_utility,exemptByCIO,"Code is experimental/demo/exploratory and do not qualify as 'custom-developed code' under the Share IT Act. (AI Reason: The README explicitly states that this project was ""started to support a covid hot topic presentation, but abandoned as we ended up not doing the presentation.""  The numerous TODOs further suggest an incomplete and exploratory effort.)",2025-06-07T21:48:05.474090+00:00
github_650834404,cfa-gcm-seir,exemptByCIO,"Code is experimental/demo/exploratory and do not qualify as 'custom-developed code' under the Share IT Act. (AI Reason: The README explicitly labels the repository as a ""demonstration repository"" showcasing the use of the GCM Java Framework.  The description emphasizes that it's a ""minimalist example"".)",2025-06-07T21:48:05.494125+00:00
github_578216731,ocio-ecpaas-config,exemptNonCode,Non-code repository (languages: [Shell]),2025-06-07T21:48:05.514198+00:00
github_848970908,NEDSS-automated-workflows,exemptNonCode,Non-code repository (languages: [None detected]),2025-06-07T21:48:05.532443+00:00
github_712078000,cfa-gcm-shelter-model,exemptByCIO,"Code is experimental/demo/exploratory and do not qualify as 'custom-developed code' under the Share IT Act. (AI Reason: The README explicitly states the project aims to ""demonstrate how the model could be applied,"" indicating a demonstration or exploratory purpose.  The presence of ""exploratory analysis"" and ""exploratory data analyses"" further supports this.)",2025-06-07T21:48:05.551203+00:00
github_794058792,data-exchange-routing-devops,exemptNonCode,Non-code repository (languages: [Shell]),2025-06-07T21:48:05.571085+00:00
github_979982978,ocio-figma-infra,exemptNonCode,Non-code repository (languages: [None detected]),2025-06-07T21:48:05.590150+00:00
github_925359413,school-closure,exemptByCIO,"Code is experimental/demo/exploratory and do not qualify as 'custom-developed code' under the Share IT Act. (AI Reason: The README describes the repository as a ""prototype"" to demonstrate data extraction, clearly indicating an experimental or demonstrative purpose.)",2025-06-07T21:48:05.608876+00:00
github_951701580,niosh-ecp-tlq3_local-docker-scripts,exemptNonCode,Non-code repository (languages: [Shell]),2025-06-07T21:48:05.629780+00:00
github_555859571,NCHHSTP-IO-MadMax,exemptNonCode,Non-code repository (languages: [None detected]),2025-06-07T21:48:05.649664+00:00
github_898081390,cdc-edso-foundry-platform-python,exemptByAgencySystem,"AI Suggestion: The repository is a template for Python projects designed to work with CDC's internal DevSecOps infrastructure, including self-hosted runners and ImageHub.  The README explicitly mentions that it ""runs best on EDSO hosted-runners, `dev-azure-edso-runner`"" and uploads images to ""CDC ImageHub,"" indicating tight integration with internal systems.",2025-06-07T21:48:05.668026+00:00
github_813837045,cfa-inform-sandbox,exemptByCIO,"Code is experimental/demo/exploratory and do not qualify as 'custom-developed code' under the Share IT Act. (AI Reason: The README explicitly states that this repository (""cfa-inform-sandbox"") is ""A place to commit one-off analyses, notebooks, tests, data exploration, etc. Also a place to commit code that doesn't explicitly or easily live in a project repo.""  This clearly indicates its purpose is for exploratory data analysis and temporary code storage, not for a production-ready project.)",2025-06-07T21:48:05.688383+00:00
github_529393816,search-nutch-intranet,exemptNonCode,Non-code repository (languages: [Shell]),2025-06-07T21:48:05.707518+00:00
github_924904840,cfa-aca-gh-runner,exemptByAgencySystem,AI Suggestion: The repository manages self-hosted GitHub Actions runners integrated with CDC's Azure infrastructure and internal repository management systems. Access is restricted to CDCent repositories and requires specific internal procedures.  The system is not designed for external use or reuse.,2025-06-07T21:48:05.727428+00:00
github_920090756,cfa-rt-eval,exemptByCIO,"Code is experimental/demo/exploratory and do not qualify as 'custom-developed code' under the Share IT Act. (AI Reason: The README states the project's purpose is to create an ""evaluation analysis"" to determine the performance of Rt as a leading indicator.  This strongly suggests an exploratory or research-oriented project, not a production-ready tool.)",2025-06-07T21:48:05.750445+00:00
github_963064435,ehe_ts,exemptNonCode,Non-code repository (languages: [None detected]),2025-06-07T21:48:05.769962+00:00
github_736393311,tio-topic-modeling,exemptByCIO,"Code is experimental/demo/exploratory and do not qualify as 'custom-developed code' under the Share IT Act. (AI Reason: The README explicitly states that the repository is focused on ""exploratory work"" with topic modeling algorithms.)",2025-06-07T21:48:05.792542+00:00
github_804482993,cfa_wsl_windows_Git_version_update_2.45.1,exemptNonCode,Non-code repository (languages: [PowerShell]),2025-06-07T21:48:05.812850+00:00
github_635964103,data-exchange-edav,exemptNonCode,Non-code repository (languages: [None detected]),2025-06-07T21:48:05.832957+00:00
github_651203934,ocio-github-infra,exemptByAgencySystem,"AI Suggestion: The repository automates Github organization management for CDC, including user onboarding/offboarding and team creation.  It's tightly integrated with CDC's Github infrastructure and is not designed for external use.",2025-06-07T21:48:05.851478+00:00
github_819890494,cfa-respnet-etl,exemptByMissionSystem,"AI Suggestion: The repository processes data for the RESP-NET dashboard, which is used for nowcasting models in real-time outbreak response.  The README explicitly states the code's use in the production RESP-NET dashboard and its role in processing data for nowcasting models.",2025-06-07T21:48:05.871064+00:00
github_832345580,data-exchange-gitops,exemptNonCode,Non-code repository (languages: [None detected]),2025-06-07T21:48:05.895302+00:00
github_843017575,cdc-edso-iac,exemptByAgencySystem,"AI Suggestion: The repository manages CDC infrastructure (EKS clusters, GitHub runners, IAM roles) on AWS and Azure using Terraform.  The README emphasizes internal access controls, service requests for storage access, and the use of Atlantis for automated internal lifecycle management.  The code is tightly integrated with CDC's internal systems and is not designed for external reuse.",2025-06-07T21:48:05.914625+00:00
github_826963105,cdc-edso-platform,exemptNonCode,Non-code repository (languages: [Shell]),2025-06-07T21:48:05.933835+00:00
github_960002899,edav-tableau-jwt,exemptNonCode,Non-code repository (languages: [None detected]),2025-06-07T21:48:05.956823+00:00
github_994865427,nccdphp-osh-apps-slat-osh-data-master,exemptNonCode,Non-code repository (languages: [HTML]),2025-06-07T21:48:05.976856+00:00
github_724230788,cfa-gcm-transmission-models,exemptByCIO,"Code is experimental/demo/exploratory and do not qualify as 'custom-developed code' under the Share IT Act. (AI Reason: The README explicitly states that the repository ""serves as both a library of tools...and a chance to run simulation experiments to determine when additional ABM complexity matters.""  This indicates a dual purpose, but the experimental aspect is clearly a significant part of the project's goals.)",2025-06-07T21:48:05.995901+00:00
github_704577661,cfa-forecast-output,exemptNonCode,Non-code repository (languages: [None detected]),2025-06-07T21:48:06.015746+00:00
github_587431084,cdc-coe-edav-mlops,exemptByCIO,"Code is experimental/demo/exploratory and do not qualify as 'custom-developed code' under the Share IT Act. (AI Reason: The README explicitly states that the repository contains a ""proof of concept MLOps pipeline"".  The project is described as an ""MLOps pilot example"" and focuses on demonstrating a specific approach to MLOps within a particular context.)",2025-06-07T21:48:06.040415+00:00
github_932339998,oamd-bio-tb-wgsnp-clustering,exemptByLaw,"AI Suggestion: The repository processes TB whole-genome sequencing data, which may contain Protected Health Information (PHI) depending on the source and handling of the data.  The README mentions metadata from TB GIMS, which likely contains patient identifiers or other sensitive information.  Further clarification is needed to confirm HIPAA compliance and the presence of PII.",2025-06-07T21:48:06.059576+00:00
github_935580790,cfa-repo-template-common,exemptNonCode,Non-code repository (languages: [None detected]),2025-06-07T21:48:06.079821+00:00
github_820048193,cfa-spatial-ww-internal,exemptByCIO,"Code is experimental/demo/exploratory and do not qualify as 'custom-developed code' under the Share IT Act. (AI Reason: The README explicitly states that this is a ""scratch internal repo"" intended for internal discussions, scratch/private code, and EDA, lacking features like branch protections and a full testing suite.  This strongly suggests its primary purpose is exploratory and not for production-ready software.)",2025-06-07T21:48:06.097484+00:00
github_768148500,cfa-stuttering-chains,exemptByCIO,"Code is experimental/demo/exploratory and do not qualify as 'custom-developed code' under the Share IT Act. (AI Reason: The README explicitly states that this repository is deprecated and that the relevant material is being developed elsewhere.  The description indicates that other applications were project-specific and are being retired, strongly suggesting the repository served an exploratory or project-specific purpose that is now concluded.)",2025-06-07T21:48:06.117675+00:00
github_987097639,nccdphp-drh-mmria-mmria,exemptByLaw,"AI Suggestion: The repository collects, stores, and analyzes maternal mortality data, which may include Protected Health Information (PHI) subject to HIPAA regulations.  The description explicitly states the application supports medical review investigations.",2025-06-07T21:48:06.137996+00:00
github_626984489,cdh-databricks-ml-examples,exemptNonCode,Non-code repository (languages: [None detected]),2025-06-07T21:48:06.155973+00:00
github_705791149,ocio-wsl,exemptNonCode,"Non-code repository (languages: [Shell, Dockerfile, PowerShell])",2025-06-07T21:48:06.174302+00:00
github_790211861,Respismart,exemptNonCode,Non-code repository (languages: [None detected]),2025-06-07T21:48:06.193230+00:00
github_952178381,NewsScape,exemptNonCode,Non-code repository (languages: [None detected]),2025-06-07T21:48:06.214056+00:00
github_994701125,cdc-agentic,exemptNonCode,Non-code repository (languages: [None detected]),2025-06-07T21:48:06.232918+00:00
github_467532199,ocio-atlantis,exemptNonCode,"Non-code repository (languages: [Dockerfile, Shell])",2025-06-07T21:48:06.250509+00:00
github_951701597,niosh-ecp-tlq3_local-mapr-ansible,exemptNonCode,Non-code repository (languages: [None detected]),2025-06-07T21:48:06.273451+00:00
github_994989811,edav-enablement-Internal,exemptNonCode,Non-code repository (languages: [None detected]),2025-06-07T21:48:06.298460+00:00
github_993391150,cfa-function-apps,exemptNonCode,Non-code repository (languages: [None detected]),2025-06-07T21:48:06.322922+00:00
github_674405127,cfa-intro-to-github,exemptNonCode,Non-code repository (languages: [None detected]),2025-06-07T21:48:06.339177+00:00
github_785269599,secret-rotation-template,exemptNonCode,Non-code repository (languages: [None detected]),2025-06-07T21:48:06.362348+00:00
github_870881097,cdc-iis-vaccinationrecords-papi,exemptNonCode,Non-code repository (languages: [None detected]),2025-06-07T21:48:06.382732+00:00
github_939616684,cdc-edso-python-scripts,exemptNonCode,Non-code repository (languages: [None detected]),2025-06-07T21:48:06.405309+00:00
github_605586026,NSSP_NNDSS_Shigellosis_data,exemptNonCode,Non-code repository (languages: [HTML]),2025-06-07T21:48:06.426022+00:00
github_654259439,cfa-vap-autoconfig,exemptByAgencySystem,"AI Suggestion: The repository automates software and configuration management for CDC's Virtual Analyst Platform (VAP), including user management and network drive mounting.  The code is tightly integrated with CDC's internal infrastructure (Azure file share, service principal, and VAP desktops) and cannot be easily reused outside of CDC.",2025-06-07T21:48:06.447921+00:00
github_852989920,mpinc-SAS,exemptNonCode,Non-code repository (languages: [None detected]),2025-06-07T21:48:06.469544+00:00
github_962170342,epht-core,exemptNonCode,Non-code repository (languages: [Batchfile]),2025-06-07T21:48:06.486165+00:00
github_718663737,NCHS-RAG-QBank,exemptByCIO,"Code is experimental/demo/exploratory and do not qualify as 'custom-developed code' under the Share IT Act. (AI Reason: The README explicitly states that ""The code in this repository is not finalized and includes our experimentation with various features.""  This, combined with the mention of a pilot program (""CDC Generative AI Pilot program""), strongly suggests the repository's primary purpose is experimental.)",2025-06-07T21:48:06.504081+00:00
github_921343471,cdh_premier_analysis,exemptByCIO,"AI Suggestion: The repository processes EHR data, a sensitive data type. While the description doesn't explicitly mention legal protections like HIPAA, the complexity of the data processing and the use of deep learning models for prediction warrant further review by the CIO to determine if any exemptions apply.",2025-06-07T21:48:06.524346+00:00
github_808613665,HaMLET_DICOM_Decryption,exemptNonCode,Non-code repository (languages: [None detected]),2025-06-07T21:48:06.541228+00:00
github_984207408,nccdphp-dash-dining-decisions-universal-ios,exemptNonCode,Non-code repository (languages: [None detected]),2025-06-07T21:48:06.561994+00:00
github_808171298,vap-gfe,exemptNonCode,Non-code repository (languages: [None detected]),2025-06-07T21:48:06.582227+00:00
github_515752500,phia_dreams_collab,exemptByLaw,"AI Suggestion: The repository facilitates analysis of PHIA datasets, which likely contain Protected Health Information (PHI) requiring legal protection.",2025-06-07T21:48:06.600632+00:00
github_605787353,Nicks_databricks_2_VSCode_og,exemptNonCode,Non-code repository (languages: [None detected]),2025-06-07T21:48:06.621659+00:00
github_858928609,scenarios_covideda,exemptByCIO,"Code is experimental/demo/exploratory and do not qualify as 'custom-developed code' under the Share IT Act. (AI Reason: The README describes various scripts focused on ""Data Analysis/Exploration,"" ""Emergency Department Data Viz,"" and ""Model output analysis,"" along with specific exploratory analyses of variant data and hospitalization data clustering.  The overall purpose appears to be exploratory data analysis and modeling, not the development of a production-ready tool or library.)",2025-06-07T21:48:06.642717+00:00
github_757703827,data-exchange-portal-devops,exemptNonCode,Non-code repository (languages: [None detected]),2025-06-07T21:48:06.662314+00:00
github_873214171,oamd-qa-automation,exemptNonCode,Non-code repository (languages: [None detected]),2025-06-07T21:48:06.683897+00:00
github_671131973,setnet-adf,exemptNonCode,Non-code repository (languages: [None detected]),2025-06-07T21:48:06.715534+00:00
github_794230578,cfa-uvw5,exemptByCIO,"Code is experimental/demo/exploratory and do not qualify as 'custom-developed code' under the Share IT Act. (AI Reason: The README explicitly labels the repository as a ""Sandbox repo for user uvw5"".  This strongly suggests its primary purpose is exploratory or for individual experimentation.)",2025-06-07T21:48:06.736877+00:00
github_745327608,cfa-multisignal-renewal,exemptByMissionSystem,"AI Suggestion: The repository develops an infectious disease forecasting model used to submit state-level forecasts for COVID-19 and influenza, directly supporting public health decision-making.  The README explicitly states the goal is to ""submit state-level forecasts"" and mentions integration with COVID Hub & FluSight.",2025-06-07T21:48:06.757668+00:00
github_638956442,Edav-Flulims-Factory,exemptNonCode,Non-code repository (languages: [None detected]),2025-06-07T21:48:06.788618+00:00
github_756565898,edav-azure-openai-aisearch-edav-docs-app,exemptByCIO,"Code is experimental/demo/exploratory and do not qualify as 'custom-developed code' under the Share IT Act. (AI Reason: The README explicitly states that this is an ""experimental proof of concept (POC) application"" and warns that results may be inaccurate.)",2025-06-07T21:48:06.815015+00:00
github_951701588,niosh-ecp-tlq3_local-bash-scripts,exemptNonCode,"Non-code repository (languages: [Shell, HTML, CSS])",2025-06-07T21:48:06.847934+00:00
github_771504227,edav-chainlit-chat-with-docs,exemptByCIO,"Code is experimental/demo/exploratory and do not qualify as 'custom-developed code' under the Share IT Act. (AI Reason: The README describes this as a ""Demo App"" and explicitly mentions ""Gotchas"" indicating it's not a production-ready application.  The reliance on external samples and the presence of known issues further support its experimental nature.)",2025-06-07T21:48:06.870292+00:00
github_971569487,nccdphp-od-nccd-shared-golang-validator-protobuf,exemptNonCode,Non-code repository (languages: [None detected]),2025-06-07T21:48:06.893696+00:00
github_475008484,ocio-containers,exemptNonCode,"Non-code repository (languages: [Shell, Dockerfile])",2025-06-07T21:48:06.919194+00:00
github_923194765,cfa-respnet-ml,exemptByCIO,"Code is experimental/demo/exploratory and do not qualify as 'custom-developed code' under the Share IT Act. (AI Reason: The README explicitly describes the repository as a ""Sandbox for ML-based approaches to RESPNET data"".  The term ""sandbox"" strongly suggests an exploratory or experimental purpose.)",2025-06-07T21:48:06.938440+00:00
github_529390961,search-solr-intranet,exemptByAgencySystem,"AI Suggestion: The repository configures a SOLR instance for intranetsearch.cdc.gov, suggesting it's an internal CDC system not intended for external use.",2025-06-07T21:48:06.955529+00:00
github_604756480,cdc-coe-dataops-sandbox,exemptNonCode,Non-code repository (languages: [None detected]),2025-06-07T21:48:06.971247+00:00
github_979019027,cfa-ngm-pyodide,exemptByCIO,"Code is experimental/demo/exploratory and do not qualify as 'custom-developed code' under the Share IT Act. (AI Reason: The README describes the project as ""In-browser streamlit app experiments"".)",2025-06-07T21:48:06.988480+00:00
github_753820810,cfa-model-comparison,exemptNonCode,Non-code repository (languages: [None detected]),2025-06-07T21:48:07.011177+00:00
github_986344394,edav-customer-demo-adf,exemptNonCode,Non-code repository (languages: [None detected]),2025-06-07T21:48:07.027874+00:00
github_734854328,edav_azure_openai_resume_screening_assistance,exemptByCIO,"Code is experimental/demo/exploratory and do not qualify as 'custom-developed code' under the Share IT Act. (AI Reason: The README explicitly states that this is an ""experimental proof of concept (POC) application"" and warns that results may be inaccurate.)",2025-06-07T21:48:07.049218+00:00
github_608350636,data-exchange-upload,exemptByCIO,"Code is experimental/demo/exploratory and do not qualify as 'custom-developed code' under the Share IT Act. (AI Reason: The README mentions a `/spikes` directory containing ""exploratory development spikes, archive"".  This strongly suggests that at least a portion of the repository, if not the entire repository before archiving, served an exploratory purpose.)",2025-06-07T21:48:07.068333+00:00
github_357659149,repo-stats,exemptNonCode,"Non-code repository (languages: [Makefile, Shell])",2025-06-07T21:48:07.085102+00:00
github_980836142,cdc-edso-powerautomate,exemptNonCode,Non-code repository (languages: [None detected]),2025-06-07T21:48:07.102049+00:00
github_996843536,snowvr-archer-findings,exemptNonCode,Non-code repository (languages: [PowerShell]),2025-06-07T21:48:07.116779+00:00
github_863149663,psp-mondrian-legacy,exemptByLaw,"AI Suggestion: The repository manages and processes data from the AR Patient Safety Portal, which likely contains Protected Health Information (PHI) subject to HIPAA regulations.  The README details database setup and data management procedures for this portal, strongly suggesting the presence of sensitive patient data.",2025-06-07T21:48:07.131728+00:00
github_950673744,ghc_vmmc_msm,exemptNonCode,Non-code repository (languages: [None detected]),2025-06-07T21:48:07.150656+00:00
github_971594826,nccdphp-od-fix-npm-zscaler,exemptNonCode,Non-code repository (languages: [None detected]),2025-06-07T21:48:07.170948+00:00
github_909134592,dtsb-ui,exemptByAgencySystem,"AI Suggestion: The repository contains internal JavaScript libraries used by the Dissemination Technology and Services Branch within the CDC, and is not intended for external use.",2025-06-07T21:48:07.194775+00:00
github_738359334,NCCDPHP-DPH-BRFSS,exemptNonCode,Non-code repository (languages: [None detected]),2025-06-07T21:48:07.214137+00:00
github_811337953,edav-autogen-chainlit-demo-app,exemptByCIO,"Code is experimental/demo/exploratory and do not qualify as 'custom-developed code' under the Share IT Act. (AI Reason: The README explicitly labels the repository as a ""demo"" and describes it as showcasing the capabilities of the AutoGen framework and Chainlit.)",2025-06-07T21:48:07.234414+00:00
github_877538018,cfa-github-runner-software,exemptNonCode,Non-code repository (languages: [Shell]),2025-06-07T21:48:07.253966+00:00
github_346469235,CBS-Pipeline,exemptByCIO,"Code is experimental/demo/exploratory and do not qualify as 'custom-developed code' under the Share IT Act. (AI Reason: The README explicitly states that the project is a ""proof-of-concept"" and that its ""Governance status: Under design / Experimental"".)",2025-06-07T21:48:07.272189+00:00
github_750988375,cfa-respnet-nowcasting,exemptByMissionSystem,"AI Suggestion: The repository contains code used to create nowcasts for influenza, COVID-19, and RSV, directly supporting public health decision-making and outbreak response as described in the README.",2025-06-07T21:48:07.295773+00:00
