PrivateID,RepositoryName,RepositoryURL,Organization,ContactEmails,DateAdded
github_721305145,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802662
github_723991781,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802664
github_724230788,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802666
github_724318790,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802668
github_724642198,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802670
github_724798534,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802672
github_725711269,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802674
github_725780871,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802676
github_726128904,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802678
github_726147301,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802680
github_727275241,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802682
github_727315159,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802684
github_727945778,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802688
github_729673479,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802690
github_730248947,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802694
github_730345611,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802696
github_731367101,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802698
github_731753348,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802700
github_732495559,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802702
github_733174503,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802704
github_733193137,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802706
github_733221390,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802709
github_733611661,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802711
github_734460944,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802713
github_734465269,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802715
github_734508358,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802717
github_734854328,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802719
github_735170292,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802721
github_735226662,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802723
github_736393311,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802725
github_736681567,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802727
github_738183591,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802729
github_738275815,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802731
github_738308335,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802738
github_738359334,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802744
github_738359604,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802746
github_738721909,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802748
github_739073322,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802750
github_739187354,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802752
github_739416987,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802754
github_739876822,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802756
github_740654697,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802758
github_740711579,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802760
github_741065167,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802762
github_741098523,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802764
github_741510738,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802766
github_741513538,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802769
github_741531909,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802771
github_741665472,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802773
github_742156037,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802775
github_742317519,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802777
github_744163889,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802779
github_744639375,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802781
github_744640007,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802785
github_744644805,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802787
github_744665415,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802790
github_745327608,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802792
github_745584948,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802794
github_745677898,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802797
github_745950902,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802799
github_746753038,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802801
github_746821694,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802803
github_747024767,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802805
github_747416518,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802807
github_748149205,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802809
github_748286232,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802811
github_748715470,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802813
github_748852542,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802815
github_749486093,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802817
github_749900496,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802819
github_749934682,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802821
github_750091462,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802823
github_750342997,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802827
github_750899969,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802829
github_750982322,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802831
github_750988375,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802833
github_751035384,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802837
github_751607528,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802840
github_751910701,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802842
github_753685090,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802844
github_753820810,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802846
github_753921826,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802848
github_754179980,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802850
github_754272018,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802852
github_755178149,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802856
github_755185020,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802858
github_755221368,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802860
github_755280320,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802862
github_755643852,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802864
github_756393616,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802866
github_756433091,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802868
github_756512275,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802870
github_756553916,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802874
github_756565898,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802876
github_757133634,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802878
github_757220446,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802880
github_757463090,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802882
github_757491215,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802886
github_757703827,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802888
github_757706046,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802890
github_758558624,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802892
github_758571749,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802894
github_758647414,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802896
github_758993277,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802899
github_760525520,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802901
github_760688174,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802903
github_761961501,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802905
github_762357369,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802907
github_763635467,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802909
github_763644167,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802911
github_763648207,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802913
github_764370060,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802917
github_764880714,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802919
github_765183988,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802921
github_765310371,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802923
github_765732010,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802925
github_767742560,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802928
github_768148500,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802930
github_768827624,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802932
github_769317865,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802935
github_770552818,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802937
github_770999095,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802939
github_771036603,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802941
github_771041240,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802944
github_771048175,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802946
github_771156044,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802948
github_771504227,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802950
github_771824581,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802952
github_772550189,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802954
github_772640094,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802956
github_772645730,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802958
github_772673988,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.802962
github_772681327,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.805000
github_772741593,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.805005
github_772753192,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.805007
github_774566887,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.805012
github_775025945,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.805015
github_775106995,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.805017
github_775300146,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.805019
github_775603273,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.805021
github_775973518,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.805025
github_776096076,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.805027
github_776184632,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.805029
github_776622371,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.805031
github_776622955,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.805033
github_777373525,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.805035
github_777395972,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.805037
github_777842191,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.805039
github_777864228,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.805042
github_778261794,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.805044
github_778408850,code_exempted.pdf,https://github.com/CDCgov/ShareIT-Act/blob/main/docs/assets/files/code_exempted.pdf,cdcent,shareit@cdc.gov,2025-07-03T19:50:06.805047
